id,year,author_or_institution,title,source_type,book_use,url
rsd-178,2003,PBS Frontline,Blair's War transcript — Benoit d'Aboville and Nicholas Burns,near_primary_bilateral_witness,Direct French and American explanations of NATO Turkey-planning dispute; closes allied-witness gap for chapter 13,https://www.pbs.org/wgbh/pages/frontline/shows/blair/etc/script.html
rsd-179,2003,U.S. Department of State / Nicholas Burns,The New NATO: Healing the Rift,primary_official,Post-Iraq repair rhetoric; praise of German NATO ambassador after severe dispute; institutional maintenance,https://2001-2009.state.gov/p/eur/rls/rm/2003/21241.htm
rsd-180,2003,U.S. Department of State / Nicholas Burns,The Future of NATO — Senate testimony,primary_official,Turkey crisis sequence; Article 4; Defense Planning Committee at 18; invited ambassadors' private concerns,https://2001-2009.state.gov/p/eur/rls/rm/2003/19259.htm
rsd-181,2003,El Pais,La UE intenta aplacar la presion de EE UU contra su plan de defensa,contemporaneous_reporting,Later 2003 Burns-d'Aboville professional friction after Iraq rupture; institutional continuity despite disagreement,https://elpais.com/diario/2003/10/21/internacional/1066687212_850215.html
rsd-182,n.d.,Boston College Libraries,Historical Newspapers — Boston College Newspapers,archive_index,Confirms Heights Chronicle and other BC serials digitized and keyword-searchable; direct 1974-78 student-press route,https://libguides.bc.edu/c.php?g=985438&p=9804296
rsd-183,1978,John J. Burns Library / Boston College Office of Public Relations,Commencement 1978 — BC-1986-003,primary_archive_finding_aid,Exact open archival location for Burns graduation context: Box 36 folders 37-39 and Box 43 folder 4,https://findingaids.bc.edu/repositories/2/archival_objects/162944
rsd-184,n.d.,John J. Burns Library,Boston College Office of Public Relations records BC-1986-003,primary_archive_finding_aid,1970s chronological publicity subject publication and photography records; targeted student-life research route,https://findingaids.bc.edu/repositories/2/resources/863
rsd-185,n.d.,Wellesley Free Library,Wellesley Townsman research page,local_primary_archive_index,Confirms Townsman 1906-2005 digital archive and microfilm through 2023; primary route for Little League Babe Ruth and St James verification,https://www.wellesleyfreelibrary.org/engage/your-community/researchwellesley-townsman-newspaper/
rsd-186,n.d.,Wellesley Free Library,Getting Started with the Digital Wellesley Townsman 1906-1989,archive_search_guide,Documents exact phrase date range and byline search functions for targeted Burns/Sanford/Chris Burns youth-baseball search,https://www.wellesleyfreelibrary.org/wp-content/uploads/2015/08/Getting-Started-with-the-Digital-Wellesley-Townsman-1906.pdf
rsd-187,1980s,U.S. Department of State personnel directory / Columbia Libraries,Jerusalem Consulate personnel listing,primary_period_directory,Lists R Nicholas Burns as ECO/COM under Morris Draper; defines 1985-87 colleague witness pool,https://www.columbia.edu/cu/lweb/digital/collections/cul/texts/ldpd_6260645_017/ldpd_6260645_017.pdf
rsd-188,n.d.,Association for Diplomatic Studies and Training,Israel country reader — Douglas Keene oral history,oral_history_direct_colleague,Keene names young Nick Burns as aid-program colleague in Jerusalem; witness route for 1985-87 context,https://www.adst.org/Readers/Israel.pdf
