id,year,author_or_institution,title,source_type,book_use,url
rsd-060,1999,David L. Marcus / U.S. News & World Report,America's Salesman,contemporaneous_reporting,Athens country-team scene; Boston office memorabilia; embassy redesign; public and commercial diplomacy,https://chrissmith.house.gov/uploadedfiles/1999.03.04_foreign_relations_authorization_for_fy_2000_2001-_public_diplomacy_programs.pdf
rsd-061,2000,Foreign Service Journal,A Light Shines in Athens,contemporaneous_professional_press,Embassy architecture as public diplomacy; chancery restoration; U.S.-Greek exhibit; Marshall sculpture,https://afsa.org/sites/default/files/fsj-2000-06-june_0.pdf
rsd-062,1998,The Harvard Crimson,Ambassador to Greece Urges Improved Relations,contemporaneous_reporting,Burns relationship strategy in Greece; personal relationships between leaders,https://www.thecrimson.com/article/1998/11/3/ambassador-to-greece-urges-improved-relations/
rsd-063,2000,American Hellenic Institute,December 3 2000 newsletter / Celebration of the U.S.-Greek Relationship,organizational_contemporaneous,Civic diplomacy; embassy events; Marshall statue; public U.S.-Greek relationship rituals,https://ahiworld.serverbox.net/media-center/newsletters/2000/1264-december-3-2000.html
rsd-064,1998,The Washington Post,U.S. Earns Bronze,contemporaneous_reporting,Burns meeting U.S. basketball players in Greece; sports-facing representation beyond baseball,https://www.washingtonpost.com/archive/sports/1998/08/10/us-earns-bronze/4b65d471-b0e4-420b-bd1b-cfaac9480b00/
rsd-065,2024,Ministry of Education of the People's Republic of China,Huai Jinpeng meets with U.S. ambassador,foreign_official,Educational exchange as cornerstone; Burns youth-exchange advocacy in China,https://en.moe.gov.cn/news/press_releases/202403/t20240331_1123305.html
rsd-066,2024,University of Chicago Hong Kong,U.S. Ambassador to the People's Republic of China Visits UChicago Campus in Hong Kong,institutional_contemporaneous,Burns educational and cultural exchange advocacy; student engagement,https://uchicago.hk/news/us-ambassador-peoples-republic-china-visits-uchicago-campus-hong-kong
rsd-067,2024,Reuters,China rejects U.S. envoy's comment that it hinders people-to-people exchanges,contemporaneous_reporting,Constraints on Burns public-diplomacy strategy in China; disputed claims of event interference,https://www.reuters.com/world/china/china-rejects-us-envoys-comment-that-it-hinders-people-to-people-exchanges-2024-06-26/
rsd-068,2024,NYU Shanghai,US Ambassador to China Nicholas Burns Visits NYU Shanghai,institutional_contemporaneous,Late-tenure campus diplomacy; joint educational institutions,https://shanghai.nyu.edu/news/us-ambassador-china-nicholas-burns-visits-nyu-shanghai
rsd-069,2024,Fujian Provincial Foreign Affairs Office,US Ambassador Nicholas Burns Visits Fujian,foreign_official,Provincial travel; student exchange; subnational and people-to-people diplomacy,https://wb.fujian.gov.cn/English/latest/202403/t20240328_6420999.htm
rsd-070,2024,National Centre for the Performing Arts China,President Wang Ning meets with U.S. Ambassador to China,foreign_institutional,Cultural diplomacy; arts exchange; people-to-people friendship,https://en.chncpa.org/discover/ncpatheworld/artsexchangeevents/eu/qbjlhd/202405/t20240509_263632.shtml
rsd-071,2024,Fudan University,2024 Fudan-Harvard Summer School Successfully Held at CAS Fudan,institutional_contemporaneous,Student exchange; Burns encouragement to study language and culture,https://iis.fudan.edu.cn/en/9a/e5/c16676a695013/page.htm
rsd-072,2023,Fudan University,U.S. Ambassador to China Nicholas Burns and Delegation Visit Center for American Studies,institutional_contemporaneous,Academic dialogue amid competition; student-facing diplomacy,https://iis.fudan.edu.cn/en/7a/9a/c16676a490138/page.htm
rsd-076,2004,ESPN Magazine,Give 'Em Hellas,contemporaneous_reporting,Burns first-person Greece baseball demonstrations; Greek television batting cage; youth teams; government budget,https://www.espn.co.uk/espn/magazine/archives/news/story?page=magazine-20040119-article32
rsd-077,2004,Los Angeles Times,Greece Is the Word for These Minor Leaguers,contemporaneous_reporting,Angelos funding; Lou Angelos; Rob Derksen; diaspora roster construction,https://www.latimes.com/archives/la-xpm-2004-feb-13-sp-olympics13-story.html
rsd-078,2003,Athens News / Hellenic Communication Service,Greek-American Backs National Baseball Team,contemporaneous_reporting,Orioles role; Rob Derksen; MLB International support; Burns network,https://www.helleniccomserve.com/baseball.html
rsd-079,2004,New Haven Register / A.J. Brack,Olympic Diary,participant_account,Rob Derksen death; player perspective; team indebtedness to Derksen,https://www.nhregister.com/news/article/Olympic-Diary-11678111.php
rsd-080,1980s,U.S. Department of State Office of the Historian,FRUS 1981-1988 Volume I Persons,primary_official_reference,Alfred Atherton tenure in Cairo; embassy leadership chronology,https://history.state.gov/historicaldocuments/frus1981-88v01/persons
rsd-081,1983,The American Presidency Project / Ronald Reagan,Nomination of Nicholas A. Veliotes To Be United States Ambassador to Egypt,primary_official,Veliotes appointment; Cairo leadership transition during Burns posting,https://www.presidency.ucsb.edu/documents/nomination-nicholas-veliotes-be-united-states-ambassador-egypt
rsd-082,1985,The Washington Post,America's 'Tough-Cop' Envoy to Egypt,contemporaneous_reporting,Veliotes diplomatic style; Cairo professional environment during Burns posting,https://www.washingtonpost.com/archive/politics/1985/10/11/americas-tough-cop-envoy-to-egypt/f069c833-4017-4d26-85b8-938ab5205e98/
rsd-083,2026,Association for Diplomatic Studies and Training,ADST Oral History Collection — Nicholas A. Veliotes,oral_history_index,Witness target for Cairo 1983-85; staff-assistant and embassy context,https://adst.org/oral-history/oral-history-interviews/
rsd-084,1999,U.S. House Committee on International Relations / David L. Marcus,Foreign Relations Authorization for FY2000-2001 — America's Salesman,reprinted_contemporaneous_profile,Cairo apprenticeship retrospective; Athens profile; public diplomacy,https://chrissmith.house.gov/uploadedfiles/1999.03.04_foreign_relations_authorization_for_fy_2000_2001-_public_diplomacy_programs.pdf
