id,year,author_or_institution,title,source_type,book_use,url
rsd-186,2025,Harvard Gazette,Lesson No. 1 — It pays to be nice to your allies,institutional_interview,Post-Beijing return to Harvard; alliances as strategic advantage; career reflection,https://news.harvard.edu/gazette/story/2025/04/lesson-no-1-it-pays-to-be-nice-to-your-allies/
rsd-187,2025,Harvard Kennedy School,The importance of a strong—and diplomatic—relationship with China,institutional_interview,First day back at HKS; difficult competitive U.S.-China relationship; return to teaching,https://www.hks.harvard.edu/faculty-research/policy-topics/international-relations-security/importance-strong-and-diplomatic
rsd-188,2026,PBS / Amanpour and Company,September 9 2026 — Nicholas Burns interview,first_person_interview,Living-subject reassessment; Burns says he supported the 2003 Iraq invasion at the time and now regards that judgment as wrong,https://www.pbs.org/video/september-9-2026-prwre2/
rsd-189,2007,U.S. Department of State / Nicholas Burns,On-the-record briefing on U.S.-India 123 Agreement,primary_official,Burns negotiating role; reprocessing endgame; bilateral text completion; remaining institutional gates,https://2001-2009.state.gov/p/us/rm/2007/89559.htm
rsd-190,2007,U.S. Department of State / Condoleezza Rice and Pranab Mukherjee,United States and India Complete Civil Nuclear Negotiations,primary_bilateral_statement,Joint U.S.-Indian confirmation of completed 123 negotiations; IAEA NSG and congressional next steps,https://2001-2009.state.gov/secretary/rm/2007/89522.htm
rsd-191,2007,U.S. Department of State / Nicholas Burns,U.S.-India Agreement for Peaceful Nuclear Cooperation,primary_official,Burns August 3 roundtable; reprocessing facility turning point; IAEA and NSG sequence,https://2001-2009.state.gov/p/us/rm/2007/91412.htm
rsd-192,2007,U.S. Department of State,U.S. and India Release Text of 123 Agreement,primary_bilateral_text,Full bilateral agreement text; sovereignty reciprocity termination return fuel and reprocessing provisions,https://2001-2009.state.gov/r/pa/prs/ps/2007/aug/90050.htm
rsd-193,2007,U.S. Department of State,U.S.-India Civil Nuclear Cooperation Initiative — Bilateral Agreement on Peaceful Nuclear Cooperation,primary_official_fact_sheet,Summary of 123 terms and remaining IAEA NSG congressional gates,https://2001-2009.state.gov/r/pa/prs/ps/2007/89552.htm
rsd-194,2007,U.S. Department of State,Under Secretary Burns Travel to India for Talks on 123 Agreement,primary_official_travel_record,May 31–June 2 New Delhi negotiation; Burns-Menon talks; senior Indian interlocutors; work remaining,https://2001-2009.state.gov/p/us/travel/2007/85815.htm
rsd-195,2020,Miller Center / Evan A. Feigenbaum,Evan A. Feigenbaum Oral History Part II,oral_history_direct_participant,India civil-nuclear endgame; Burns role as 123 negotiator; later IAEA NSG phase and interagency handoff,https://millercenter.org/the-presidency/presidential-oral-histories/evan-feigenbaum-oral-history-part-ii
rsd-196,2006,U.S. Department of State / Condoleezza Rice,Statement by Secretary of State Condoleezza Rice — May 31 2006,primary_official,U.S. conditional offer to join nuclear negotiations if Iran verifiably suspended enrichment and reprocessing,https://2001-2009.state.gov/secretary/rm/2006/67088.htm
rsd-197,2006,U.S. Department of State / Nicholas Burns,Responding to Iran’s Nuclear Ambitions — Next Steps,primary_official_testimony,Burns account of P5+1 coalition; 2006 incentives track; suspension condition; Security Council strategy,https://2001-2009.state.gov/p/us/rm/2006/73914.htm
rsd-198,2006,United Nations Security Council,Security Council demands Iran suspend uranium enrichment by 31 August,primary_multilateral_record,Resolution 1696 adoption; IAEA confidence concerns; Iranian representative states peaceful-program position,https://press.un.org/en/2006/sc8792.doc.htm
rsd-199,2006,Permanent Mission of Iran to the United Nations,Letter dated 31 July 2006 to the President of the Security Council,primary_foreign_government,Iranian stated legal and political position; claimed right to peaceful nuclear technology,https://digitallibrary.un.org/record/580547?ln=en
rsd-200,2006,United Nations Security Council,S/RES/1737 (2006),primary_multilateral_resolution,First sanctions resolution after Iran did not meet suspension demand; sanctions architecture,https://main.un.org/securitycouncil/en/s/res/1737-%282006%29
rsd-201,2007,United Nations Security Council,S/RES/1747 (2007),primary_multilateral_resolution,Expanded Iran sanctions; next step in P5+1 and Security Council pressure sequence,https://main.un.org/securitycouncil/en/s/res/1747-%282007%29
rsd-202,2008,United Nations Security Council,1737 Committee resolutions index,primary_multilateral_index,Official chronology and summary of resolutions 1696 1737 1747 and 1803; sanctions sequence verification,https://main.un.org/securitycouncil/en/sanctions/1737/resolutions
rsd-203,2006,Arms Control Association,U.S. Offers Iran Direct Talks,independent_nonproliferation_analysis,Contemporary specialist account of May 2006 policy shift; EU3 diplomacy; suspension precondition; Iranian reactions,https://www.armscontrol.org/act/2006-06/iran-nuclear-briefs/us-offers-iran-direct-talks
rsd-204,2006,European Parliament,Verbatim report of proceedings — 14 June 2006,primary_european_institutional,European description of Solana-presented package and diplomatic-solution strategy; EU agency in Iran negotiation,https://www.europarl.europa.eu/doceo/document/CRE-6-2006-06-14_EN.html
rsd-205,2006,International Atomic Energy Agency,Implementation of the NPT Safeguards Agreement in the Islamic Republic of Iran — GOV/2006/15,primary_technical_multilateral,IAEA factual safeguards and enrichment record; technical anchor separate from U.S. policy claims,https://www.iaea.org/sites/default/files/documents/gov2006-15.pdf
