id,year,author_or_institution,title,source_type,book_use,url
rsd-278,2004,CNN / Dan Lothian,American Sportsmen — Greek Olympic baseball segment,contemporary_broadcast_transcript,Identifies Bill Galatis and Chuck Samiotes as best friends business partners die-hard Red Sox fans and instrumental Greek-baseball builders who helped build a field train youth and recruit players,https://transcripts.cnn.com/show/asb/date/2004-08-06/segment/00
rsd-279,2004,CFO / Roy Harris,A Baseball Odyssey,contemporary_profile,Galatis first-person lane: age 51 former finance executive Meze owner; says involvement began in 1998 and goal was to keep baseball alive in Greece beyond Olympics,https://www.cfo.com/news/a-baseball-odyssey/679439/
rsd-280,2006,Boston Magazine / Corby Kummer,Dining Out: Modern Greece,contemporary_local_profile,Independently identifies Bill Galatis and Chuck Samiotes together as Meze co-owners; strengthens same-person continuity across Olympic-baseball reporting,https://www.bostonmagazine.com/reviews/2006/08/08/dining-out-modern-greece/
rsd-281,2009,Somerville News / Doug Holder,Bill Galatis: A Somerville native with new ideas baking,biographical_profile,Identifies Galatis in mid-fifties as former corporate accountant Lyndells owner and Greek-community philanthropist; identity bridge to later Fenway work,https://www.thesomervilletimes.com/archives/1914
rsd-282,n.d.,Lyndells Bakery,Our History,business_primary,States Bill Galatis became fourth/current Lyndells owner in 2000; corroborates continuity of Galatis biography,https://lyndells.com/about/
rsd-283,2018,Lynn Journal / Cary Shuman,A Labor of Love: Galatis Worked Hard to Create Red Sox Tribute to Harry Agganis,first_person_local_reporting,Galatis says he approached Red Sox historian Gordon Edes; Edes took proposal to senior management; Galatis proposed wider Greek Heritage celebration; establishes named modern Red Sox mechanism,https://lynnjournal.com/2018/06/21/a-labor-of-lovegalatis-worked-hard-to-create-red-sox-tribute-to-harry-agganis/
rsd-284,2018,GreekBoston TV,The Greek Show — May 7 2018,local_program_listing,Identifies Bill Galatis as Head-Coordinator of Boston Red Sox Greek Heritage Night; corroborates 2018 role,https://www.greekboston.com/greek-program-tv-show/
rsd-285,2006,Exile / Valerie Kontakos,Who's on First?,documentary_metadata_and_editorial_description,High-value critical archival target on local Greek players being displaced as Greek-American professionals were recruited; do not adopt distributor framing as fact without viewing film,https://www.exile.gr/en/activities/who-s-on-first/
rsd-286,2007,NEO Magazine,New York Greek Film Festival — Who's On First?,independent_film_listing,Confirms Kontakos documentary examines intervention of Greek-American professionals in creation of Greece Olympic baseball team; counter-narrative source route,https://neomagazine.com/2007_10_october/2007_10_film.html
rsd-287,n.d.,Samiotes Consultants,Charles Chuck Samiotes PE biography,first_person_company_biography,Identifies Samiotes as die-hard Red Sox fan and participant in Kontakos documentary about starting Greek baseball team; current witness/interview lead,https://www.samiotes.com/chuck-samiotes
