id,year,author_or_institution,title,source_type,book_use,url
rsd-093,2022,Major League Baseball,Boston Red Sox team history and facts,official_league_history,Franchise history; championships; post-2004 identity,https://www.mlb.com/news/boston-red-sox-team-history-and-facts
rsd-094,2026,Boston Red Sox / MLB,Fenway Park ballparks history,official_team_history,Fenway chronology; 1912 opening; Highlanders/Yankees connection,https://www.mlb.com/redsox/history/ballparks
rsd-095,2026,Boston Red Sox / MLB,Fenway Park facts and figures,official_team_reference,Fenway dimensions; Green Monster; physical specificity,https://www.mlb.com/redsox/ballpark/facts-figures
rsd-096,2017,Boston Red Sox / MLB,1960s timeline,official_team_history,1967 Impossible Dream; Yastrzemski; childhood-era Red Sox context,https://www.mlb.com/redsox/history/timeline/1960s
rsd-097,2017,Society for American Baseball Research,1967 Red Sox: Was it really Impossible?,historical_research,Pre-1967 decline; attendance and revival context; regional baseball culture,https://sabr.org/journal/article/1967-red-sox-was-it-really-impossible/
rsd-098,2015,National Baseball Hall of Fame,Fisk and Eastwick recall magical Game 6 in 1975 World Series,hall_of_fame_history,1975 Fisk Game 6; Game 7 audience; canonical Red Sox near-miss,https://baseballhall.org/discover/museum/whole-new-ballgame/carlton-fisk-and-rawly-eastwick-recall-1975-world-series
rsd-099,2026,Boston Red Sox / MLB,1970-1979 Fenway Park timeline,official_team_history,1978 99-win season; Bucky Dent tiebreaker; Yankees rivalry context,https://www.mlb.com/redsox/ballpark/museum/timeline/1970-1979
rsd-100,2021,Major League Baseball,History of MLB tiebreaker games,official_league_history,1978 one-game playoff; Dent home run; 99-63 tie,https://www.mlb.com/news/history-of-mlb-tiebreaker-games-c202246862
rsd-101,2022,Major League Baseball,1986 ALCS recap,official_league_history,Angels comeback; Dave Henderson; route to 1986 World Series,https://www.mlb.com/news/1986-alcs-recap
rsd-102,2022,Major League Baseball,1986 World Series recap,official_league_history,Game 6 and Game 7 sequence; Buckner context; Mets championship,https://www.mlb.com/news/1986-world-series-recap
rsd-103,2020,Major League Baseball,Is Bill Buckner really to blame for Red Sox losing 1986 World Series,official_league_analysis,Corrective against single-person scapegoating; pre-error sequence,https://www.mlb.com/news/is-bill-buckner-to-blame-for-red-sox-losing-1986-world-series
rsd-104,2012,Boston Red Sox / MLB,Where Everyone Knows Your Name — Fenway Park Living Museum,official_team_history,Red Sox Nation phrase credited to Nathan Cobb in 1986; Fenway intimacy and fan culture,https://www.mlb.com/redsox/ballpark/museum/where-everyone-knows-your-name
rsd-105,2022,Major League Baseball,2003 ALCS recap,official_league_history,Aaron Boone walk-off; immediate prehistory to 2004; Yankees rivalry,https://www.mlb.com/news/2003-alcs-recap
rsd-106,2022,Major League Baseball,2004 ALCS recap,official_league_history,0-3 comeback; Roberts steal; Ortiz; first MLB postseason comeback from 0-3,https://www.mlb.com/news/2004-alcs-recap
rsd-107,2014,Boston Red Sox / MLB,Roberts steal set amazing 2004 playoff run in motion,official_team_retrospective,Detailed Game 4 sequence; Millar walk; Roberts steal; Mueller single; Ortiz walk-off,https://www.mlb.com/redsox/news/dave-roberts-steal-set-amazing-2004-red-sox-playoff-run-in-motion/c-98844328
rsd-108,2014,Boston Red Sox / MLB,Ortiz heroics Nixon grab kept 2004 World Series in sight,official_team_retrospective,Detailed Game 5 sequence; 14-inning elimination win; continuation of comeback,https://www.mlb.com/redsox/news/david-ortizs-heroics-trot-nixons-grab-kept-2004-ws-in-sight-for-red-sox/c-98920062
rsd-109,2022,Major League Baseball,2004 World Series recap,official_league_history,Four-game sweep of Cardinals; championship ending 86-year drought,https://www.mlb.com/news/2004-world-series-recap
rsd-110,2021,Major League Baseball,Classic seasons: 2004 Red Sox,official_league_retrospective,2003-to-2004 arc; 0-3 comeback; final eight postseason wins,https://www.mlb.com/news/classic-seasons-2004-red-sox
rsd-111,2019,Major League Baseball,Biggest MLB rivalries,official_league_history,Ruth transfer; Yankees-Red Sox rivalry lineage; Dent and modern rivalry context,https://www.mlb.com/news/biggest-mlb-rivalries
rsd-112,1997,U.S. Department of State,Biography: Ambassador R. Nicholas Burns,primary_official_biography,Burns birth date; Massachusetts upbringing; Jerusalem posting chronology for baseball-era overlay,https://1997-2001.state.gov/about_state/biography/burns.html
